"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority","Month (name)"
"22714","IN-2017-RW196907-42779","2017-02-13","2017-02-19","Standard Class","RW-196907","Robert Waldorf","Consumer",,"Gold Coast","Queensland","Australia","FUR-BO-5778","Safco Floating Shelf Set, Mobile","Bookcases","Furniture",358668,2,0.1,75708,24.92,"Medium","Februari"
"22716","IN-2017-RW196907-42779","2017-02-13","2017-02-19","Standard Class","RW-196907","Robert Waldorf","Consumer",,"Gold Coast","Queensland","Australia","TEC-AC-5881","SanDisk Mouse, Erganomic","Accessories","Technology",195048,6,0.1,36828,12.18,"Medium","Februari"
"21594","IN-2017-CL118907-42779","2017-02-13","2017-02-18","Standard Class","CL-118907","Carl Ludwig","Consumer",,"Gold Coast","Queensland","Australia","OFF-SU-4317","Fiskars Scissors, Serrated","Supplies","Office Supplies",35748,2,0.1,11088,2.28,"Medium","Februari"
"25574","IN-2017-ED138857-42779","2017-02-13","2017-02-19","Standard Class","ED-138857","Emily Ducich","Home Office",,"Hobart","Tasmania","Australia","TEC-AC-4158","Enermax Keyboard, USB","Accessories","Technology",150606,3,0.4,-37674,8.16,"Medium","Februari"
"26017","ID-2017-CT119957-42779","2017-02-13","2017-02-17","Standard Class","CT-119957","Carol Triggs","Consumer",,"Geelong","Victoria","Australia","FUR-CH-5368","Novimex Bag Chairs, Red","Chairs","Furniture",124092,3,0.1,-2808,7.38,"High","Februari"
"27674","IN-2017-RD198107-42779","2017-02-13","2017-02-17","Standard Class","RD-198107","Ross DeVincentis","Home Office",,"Melbourne","Victoria","Australia","TEC-PH-3144","Apple Signal Booster, Full Size","Phones","Technology",248292,2,0.1,79992,19.34,"High","Februari"
"26579","IN-2017-EB141107-42781","2017-02-15","2017-02-17","Second Class","EB-141107","Eugene Barchas","Consumer",,"Caloundra","Queensland","Australia","FUR-FU-3065","Advantus Stacking Tray, Black","Furnishings","Furniture",118935,5,0.1,26385,10.09,"Medium","Februari"
"48787","GB-2017-EH376546-42781","2017-02-15","2017-02-21","Standard Class","EH-376546","Edward Hooks","Corporate",,"Libreville","Estuaire","Gabon","OFF-BI-2892","Acco Binder Covers, Durable","Binders","Office Supplies",2964,2,0,1332,2.07,"Medium","Februari"
"24142","ID-2017-RA199457-42781","2017-02-15","2017-02-18","Second Class","RA-199457","Ryan Akin","Consumer",,"Brisbane","Queensland","Australia","FUR-CH-4627","Hon Bag Chairs, Black","Chairs","Furniture",76896,2,0.1,-7704,9.23,"Medium","Februari"
"26577","IN-2017-EB141107-42781","2017-02-15","2017-02-17","Second Class","EB-141107","Eugene Barchas","Consumer",,"Caloundra","Queensland","Australia","OFF-BI-4806","Ibico 3-Hole Punch, Recycled","Binders","Office Supplies",221832,8,0.1,91032,17.52,"Medium","Februari"
"26578","IN-2017-EB141107-42781","2017-02-15","2017-02-17","Second Class","EB-141107","Eugene Barchas","Consumer",,"Caloundra","Queensland","Australia","OFF-EN-4448","GlobeWeis Manila Envelope, Security-Tint","Envelopes","Office Supplies",80433,3,0.1,-8937,7.53,"Medium","Februari"
"45446","NI-2017-PB921095-42783","2017-02-17","2017-02-22","Standard Class","PB-921095","Phillip Breyer","Corporate",,"Enugu","Enugu","Nigeria","FUR-BO-5967","Sauder Library with Doors, Mobile","Bookcases","Furniture",117045,1,0.7,-214605,4.76,"Medium","Februari"
"21975","IN-2017-TP215657-42783","2017-02-17","2017-02-22","Standard Class","TP-215657","Tracy Poddar","Corporate",,"Bendigo","Victoria","Australia","OFF-LA-3314","Avery Round Labels, 5000 Label Set","Labels","Office Supplies",6777,1,0.1,207,1.16,"Medium","Februari"
"45445","NI-2017-PB921095-42783","2017-02-17","2017-02-22","Standard Class","PB-921095","Phillip Breyer","Corporate",,"Enugu","Enugu","Nigeria","OFF-BI-4813","Ibico Binder, Economy","Binders","Office Supplies",4644,1,0.7,-6516,1.41,"Medium","Februari"
"47915","GH-2017-KB624049-42783","2017-02-17","2017-02-22","Standard Class","KB-624049","Karen Bern","Corporate",,"Accra","Greater Accra","Ghana","OFF-PA-3988","Eaton Cards & Envelopes, Premium","Paper","Office Supplies",4518,1,0,1353,1.66,"Medium","Februari"
"45447","NI-2017-PB921095-42783","2017-02-17","2017-02-22","Standard Class","PB-921095","Phillip Breyer","Corporate",,"Enugu","Enugu","Nigeria","OFF-BI-6378","Wilson Jones Binder, Clear","Binders","Office Supplies",3744,1,0.7,-7746,1.18,"Medium","Februari"
"48904","AU-2017-DH36758-42783","2017-02-17","2017-02-20","Second Class","DH-36758","Duane Huffman","Home Office",,"Vienna","Vienna","Austria","TEC-PH-3151","Apple Speaker Phone, Full Size","Phones","Technology",24918,2,0,1071,39,"High","Februari"
"47914","GH-2017-KB624049-42783","2017-02-17","2017-02-22","Standard Class","KB-624049","Karen Bern","Corporate",,"Accra","Greater Accra","Ghana","TEC-MA-6146","StarTech Phone, Wireless","Machines","Technology",7452,1,0,594,7.33,"Medium","Februari"
"45444","NI-2017-PB921095-42783","2017-02-17","2017-02-22","Standard Class","PB-921095","Phillip Breyer","Corporate",,"Enugu","Enugu","Nigeria","OFF-ST-4296","Fellowes Trays, Wire Frame","Storage","Office Supplies",16938,1,0.7,-25422,1.11,"Medium","Februari"
"50302","CA-2017-JK562523-42784","2017-02-18","2017-02-23","Second Class","JK-562523","Jim Karlsson","Consumer",,"London","Ontario","Canada","FUR-CH-5796","SAFCO Rocking Chair, Set of Two","Chairs","Furniture",13716,1,0,0,10.64,"Medium","Februari"
"46999","IR-2017-DP339060-42784","2017-02-18","2017-02-22","Standard Class","DP-339060","Dennis Pardue","Home Office",,"Rasht","Gilan","Iran","OFF-AR-3469","BIC Sketch Pad, Easy-Erase","Art","Office Supplies",4893,1,0,2445,5.02,"High","Februari"
"50299","CA-2017-JK562523-42784","2017-02-18","2017-02-23","Second Class","JK-562523","Jim Karlsson","Consumer",,"London","Ontario","Canada","TEC-AC-5897","SanDisk Router, USB","Accessories","Technology",153936,6,0,64638,93.09,"Medium","Februari"
"47000","IR-2017-DP339060-42784","2017-02-18","2017-02-22","Standard Class","DP-339060","Dennis Pardue","Home Office",,"Rasht","Gilan","Iran","OFF-FA-2954","Accos Rubber Bands, Metal","Fasteners","Office Supplies",672,4,0,2484,7.49,"High","Februari"
"6158","US-2017-RB193305-42784","2017-02-18","2017-02-25","Standard Class","RB-193305","Randy Bradley","Consumer",,"CÃ³rdoba","CÃ³rdoba","Argentina","OFF-SU-4321","Fiskars Shears, Serrated","Supplies","Office Supplies",53208,3,0.4,-2712,9.098,"Low","Februari"
"50300","CA-2017-JK562523-42784","2017-02-18","2017-02-23","Second Class","JK-562523","Jim Karlsson","Consumer",,"London","Ontario","Canada","TEC-AC-5895","SanDisk Router, Erganomic","Accessories","Technology",50832,2,0,20328,61.55,"Medium","Februari"
"47001","IR-2017-DP339060-42784","2017-02-18","2017-02-22","Standard Class","DP-339060","Dennis Pardue","Home Office",,"Rasht","Gilan","Iran","OFF-EN-3655","Cameo Business Envelopes, Security-Tint","Envelopes","Office Supplies",339,2,0,1218,5.06,"High","Februari"
"50301","CA-2017-JK562523-42784","2017-02-18","2017-02-23","Second Class","JK-562523","Jim Karlsson","Consumer",,"London","Ontario","Canada","OFF-AR-6118","Stanley Pencil Sharpener, Easy-Erase","Art","Office Supplies",5208,2,0,177,5.87,"Medium","Februari"
"50298","CA-2017-JK562523-42784","2017-02-18","2017-02-23","Second Class","JK-562523","Jim Karlsson","Consumer",,"London","Ontario","Canada","OFF-AR-3458","BIC Markers, Fluorescent","Art","Office Supplies",2769,1,0,219,3.11,"Medium","Februari"
"50116","NI-2017-JC610595-42784","2017-02-18","2017-02-24","Standard Class","JC-610595","Julie Creighton","Corporate",,"Lagos","Lagos","Nigeria","OFF-ST-6263","Tenex Lockers, Single Width","Storage","Office Supplies",61254,1,0.7,-130686,3.92,"Medium","Februari"
"46700","AO-2017-DC28504-42785","2017-02-19","2017-02-23","Standard Class","DC-28504","Dan Campbell","Consumer",,"Luanda","Luanda","Angola","OFF-FA-6184","Stockwell Clamps, 12 Pack","Fasteners","Office Supplies",1866,1,0,894,1.61,"Medium","Februari"
"46701","AO-2017-DC28504-42785","2017-02-19","2017-02-23","Standard Class","DC-28504","Dan Campbell","Consumer",,"Luanda","Luanda","Angola","OFF-ST-5693","Rogers File Cart, Single Width","Storage","Office Supplies",56832,4,0,9084,15.8,"Medium","Februari"
"28962","IN-2017-TT210707-42785","2017-02-19","2017-02-22","Second Class","TT-210707","Ted Trevino","Consumer",,"Tamworth","New South Wales","Australia","OFF-FA-6189","Stockwell Paper Clips, Assorted Sizes","Fasteners","Office Supplies",3942,4,0.1,135,3.99,"Medium","Februari"
"30881","ID-2017-SC200507-42785","2017-02-19","2017-02-23","Standard Class","SC-200507","Sample Company A","Home Office",,"Geelong","Victoria","Australia","TEC-AC-3388","Belkin Memory Card, Bluetooth","Accessories","Technology",137772,2,0.4,-27588,12.48,"Medium","Februari"
"28961","IN-2017-TT210707-42785","2017-02-19","2017-02-22","Second Class","TT-210707","Ted Trevino","Consumer",,"Tamworth","New South Wales","Australia","FUR-FU-4086","Eldon Photo Frame, Erganomic","Furnishings","Furniture",153171,3,0.1,25461,4.95,"Medium","Februari"
"28960","IN-2017-TT210707-42785","2017-02-19","2017-02-22","Second Class","TT-210707","Ted Trevino","Consumer",,"Tamworth","New South Wales","Australia","OFF-LA-4638","Hon Color Coded Labels, Adjustable","Labels","Office Supplies",28917,3,0.1,567,3.34,"Medium","Februari"
"44065","LH-2017-AA48075-42786","2017-02-20","2017-02-23","First Class","AA-48075","Andrew Allen","Consumer",,"Siauliai","Å iauliai","Lithuania","OFF-PA-6619","Xerox Note Cards, Premium","Paper","Office Supplies",7911,1,0.7,-13209,1.25,"Medium","Februari"
"44066","LH-2017-AA48075-42786","2017-02-20","2017-02-23","First Class","AA-48075","Andrew Allen","Consumer",,"Siauliai","Å iauliai","Lithuania","OFF-AR-3458","BIC Markers, Fluorescent","Art","Office Supplies",49842,6,0.7,-103158,9.78,"Medium","Februari"
"45864","KE-2017-CL189069-42786","2017-02-20","2017-02-27","Standard Class","CL-189069","Carl Ludwig","Consumer",,"Nairobi","Nairobi","Kenya","OFF-SU-6167","Stiletto Letter Opener, Steel","Supplies","Office Supplies",5016,2,0,60,4.77,"Low","Februari"
"44067","LH-2017-AA48075-42786","2017-02-20","2017-02-23","First Class","AA-48075","Andrew Allen","Consumer",,"Siauliai","Å iauliai","Lithuania","OFF-AR-3457","BIC Markers, Easy-Erase","Art","Office Supplies",1602,2,0.7,-2244,1.64,"Medium","Februari"
"47163","IZ-2017-NZ856561-42787","2017-02-21","2017-02-27","Standard Class","NZ-856561","Nick Zandusky","Home Office",,"Baghdad","Baghdad","Iraq","FUR-CH-5447","Office Star Rocking Chair, Black","Chairs","Furniture",13848,1,0,2769,10.45,"Low","Februari"
"49775","EG-2017-LR703538-42787","2017-02-21","2017-02-26","Standard Class","LR-703538","Lisa Ryan","Corporate",,"Alexandria","Al Iskandariyah","Egypt","OFF-ST-4061","Eldon Folders, Industrial","Storage","Office Supplies",6984,4,0,204,7.78,"High","Februari"
"27031","ID-2017-CW119057-42787","2017-02-21","2017-02-27","Standard Class","CW-119057","Carl Weiss","Home Office",,"Sydney","New South Wales","Australia","OFF-ST-4057","Eldon File Cart, Single Width","Storage","Office Supplies",805896,7,0.1,-35994,87.75,"Medium","Februari"
"44014","EG-2017-EL373538-42787","2017-02-21","2017-02-25","Standard Class","EL-373538","Ed Ludwig","Home Office",,"Hurghada","Al Bahr Al Ahmar","Egypt","OFF-AP-4725","Hoover Coffee Grinder, White","Appliances","Office Supplies",6693,1,0,198,5.7,"Medium","Februari"
"46540","CA-2017-LS697523-42788","2017-02-22","2017-02-27","Standard Class","LS-697523","Lindsay Shagiari","Home Office",,"Mississauga","Ontario","Canada","OFF-AR-3452","BIC Highlighters, Easy-Erase","Art","Office Supplies",1536,8,0,3528,11.49,"Medium","Februari"
"46542","CA-2017-LS697523-42788","2017-02-22","2017-02-27","Standard Class","LS-697523","Lindsay Shagiari","Home Office",,"Mississauga","Ontario","Canada","OFF-AR-5917","Sanford Markers, Blue","Art","Office Supplies",1395,6,0,2646,12,"Medium","Februari"
"43320","MO-2017-GG465086-42788","2017-02-22","2017-03-01","Standard Class","GG-465086","Greg Guthrie","Corporate",,"Rabat","Rabat-SalÃ©-Zemmour-Zaer","Morocco","OFF-EN-4920","Jiffy Manila Envelope, Set of 50","Envelopes","Office Supplies",2601,1,0,1038,1.36,"Medium","Februari"
"46541","CA-2017-LS697523-42788","2017-02-22","2017-02-27","Standard Class","LS-697523","Lindsay Shagiari","Home Office",,"Mississauga","Ontario","Canada","OFF-ST-4060","Eldon Folders, Blue","Storage","Office Supplies",3396,2,0,576,4.04,"Medium","Februari"
"46573","CA-2017-LW721523-42788","2017-02-22","2017-02-27","Standard Class","LW-721523","Luke Weiss","Consumer",,"Winnipeg","Manitoba","Canada","TEC-PH-3817","Cisco Speaker Phone, VoIP","Phones","Technology",27714,2,0,9144,7.42,"Medium","Februari"
"46543","CA-2017-LS697523-42788","2017-02-22","2017-02-27","Standard Class","LS-697523","Lindsay Shagiari","Home Office",,"Mississauga","Ontario","Canada","TEC-AC-5128","Logitech Mouse, Programmable","Accessories","Technology",12312,4,0,3324,11,"Medium","Februari"
"27226","ID-2017-MC175757-42789","2017-02-23","2017-02-23","Same Day","MC-175757","Matt Collins","Consumer",,"Sydney","New South Wales","Australia","OFF-LA-4639","Hon Color Coded Labels, Alphabetical","Labels","Office Supplies",34101,3,0.1,-3789,10.89,"Critical","Februari"
"29424","IN-2017-JS158807-42790","2017-02-24","2017-02-27","First Class","JS-158807","John Stevenson","Consumer",,"Gold Coast","Queensland","Australia","OFF-AR-3465","BIC Pens, Easy-Erase","Art","Office Supplies",13095,1,0.1,1725,2.39,"Critical","Februari"
"44002","AJ-2017-GM44409-42790","2017-02-24","2017-03-01","Standard Class","GM-44409","Gary McGarr","Consumer",,"Baku","Baki","Azerbaijan","OFF-FA-6185","Stockwell Clamps, Assorted Sizes","Fasteners","Office Supplies",3336,2,0,1266,2.25,"Medium","Februari"
"41992","MO-2017-MZ733586-42790","2017-02-24","2017-02-28","Standard Class","MZ-733586","Maria Zettner","Home Office",,"Khouribga","Chaouia-Ouardigha","Morocco","OFF-SU-2978","Acme Letter Opener, High Speed","Supplies","Office Supplies",3021,1,0,21,2.58,"Medium","Februari"
"49639","TU-2017-BB990134-42790","2017-02-24","2017-02-26","Second Class","BB-990134","Barry Blumstein","Corporate",,"Bolu","Bolu","Turkey","OFF-FA-6205","Stockwell Thumb Tacks, 12 Pack","Fasteners","Office Supplies",10368,2,0.6,-3912,2.94,"Critical","Februari"
"41991","MO-2017-MZ733586-42790","2017-02-24","2017-02-28","Standard Class","MZ-733586","Maria Zettner","Home Office",,"Khouribga","Chaouia-Ouardigha","Morocco","OFF-AR-3502","Binney & Smith Sketch Pad, Water Color","Art","Office Supplies",990,2,0,3264,8.33,"Medium","Februari"
"30805","ID-2017-KE164207-42790","2017-02-24","2017-02-25","First Class","KE-164207","Katrina Edelman","Corporate",,"Caloundra","Queensland","Australia","OFF-EN-3671","Cameo Manila Envelope, Set of 50","Envelopes","Office Supplies",648,4,0.4,-648,29.04,"Critical","Februari"
"41993","MO-2017-MZ733586-42790","2017-02-24","2017-02-28","Standard Class","MZ-733586","Maria Zettner","Home Office",,"Khouribga","Chaouia-Ouardigha","Morocco","OFF-BI-4805","Ibico 3-Hole Punch, Economy","Binders","Office Supplies",3045,1,0,1521,1.06,"Medium","Februari"
"41994","MO-2017-MZ733586-42790","2017-02-24","2017-02-28","Standard Class","MZ-733586","Maria Zettner","Home Office",,"Khouribga","Chaouia-Ouardigha","Morocco","OFF-BI-6374","Wilson Jones Binder Covers, Clear","Binders","Office Supplies",213,2,0,528,1.76,"Medium","Februari"
"49614","EG-2017-NF838538-42791","2017-02-25","2017-03-01","Standard Class","NF-838538","Natalie Fritzler","Consumer",,"Cairo","Al Qahirah","Egypt","FUR-FU-4102","Eldon Stacking Tray, Duo Pack","Furnishings","Furniture",3156,1,0,378,2.52,"High","Februari"
"20862","ID-2017-CJ118757-42792","2017-02-26","2017-03-01","First Class","CJ-118757","Carl Jackson","Corporate",,"Wollongong","New South Wales","Australia","OFF-ST-5697","Rogers Folders, Wire Frame","Storage","Office Supplies",53568,2,0.1,-2412,8.43,"High","Februari"
"18670","ES-2017-PT190908-42792","2017-02-26","2017-03-03","Standard Class","PT-190908","Pete Takahito","Consumer",,"Salzburg","Salzburg","Austria","OFF-ST-4096","Eldon Shelving, Single Width","Storage","Office Supplies",14535,3,0,0,13.12,"High","Februari"
"30693","ID-2017-KW165707-42792","2017-02-26","2017-03-05","Standard Class","KW-165707","Kelly Williams","Consumer",,"Toowoomba","Queensland","Australia","OFF-ST-4095","Eldon Shelving, Industrial","Storage","Office Supplies",5868,2,0.4,-2448,5.05,"Low","Februari"
"20863","ID-2017-CJ118757-42792","2017-02-26","2017-03-01","First Class","CJ-118757","Carl Jackson","Corporate",,"Wollongong","New South Wales","Australia","FUR-CH-5434","Office Star Bag Chairs, Black","Chairs","Furniture",190836,4,0.1,-2124,28.77,"High","Februari"
"45711","IS-2017-PB921063-42793","2017-02-27","2017-03-01","Second Class","PB-921063","Phillip Breyer","Corporate",,"Bene Beraq","Tel Aviv","Israel","TEC-AC-5875","SanDisk Memory Card, USB","Accessories","Technology",45048,4,0,5856,36.75,"Medium","Februari"
"20385","IN-2017-ZC219107-42793","2017-02-27","2017-03-05","Standard Class","ZC-219107","Zuschuss Carroll","Consumer",,"Canberra","Australian Capital Territory","Australia","OFF-BI-3253","Avery Binder, Economy","Binders","Office Supplies",1548,2,0.4,24,1.41,"Medium","Februari"
"45713","IS-2017-PB921063-42793","2017-02-27","2017-03-01","Second Class","PB-921063","Phillip Breyer","Corporate",,"Bene Beraq","Tel Aviv","Israel","TEC-CO-4774","HP Fax Machine, Digital","Copiers","Technology",119832,4,0,0,141.73,"Medium","Februari"
"21953","IN-2017-PO188507-42793","2017-02-27","2017-03-03","Standard Class","PO-188507","Patrick O'Brill","Consumer",,"Wagga Wagga","New South Wales","Australia","TEC-CO-3706","Canon Personal Copier, Laser","Copiers","Technology",385398,3,0.1,68508,53.04,"High","Februari"
"29636","ID-2017-LS172007-42793","2017-02-27","2017-03-03","Standard Class","LS-172007","Luke Schmidt","Corporate",,"Hobart","Tasmania","Australia","OFF-BI-3738","Cardinal Index Tab, Durable","Binders","Office Supplies",36576,8,0.4,-4464,1.39,"Medium","Februari"
"45712","IS-2017-PB921063-42793","2017-02-27","2017-03-01","Second Class","PB-921063","Phillip Breyer","Corporate",,"Bene Beraq","Tel Aviv","Israel","TEC-AC-4173","Enermax Mouse, Programmable","Accessories","Technology",58506,14,0,0,59.43,"Medium","Februari"
"45709","IS-2017-PB921063-42793","2017-02-27","2017-03-01","Second Class","PB-921063","Phillip Breyer","Corporate",,"Bene Beraq","Tel Aviv","Israel","OFF-SU-4981","Kleencut Ruler, Easy Grip","Supplies","Office Supplies",3036,2,0,6,2.49,"Medium","Februari"
"21952","IN-2017-PO188507-42793","2017-02-27","2017-03-03","Standard Class","PO-188507","Patrick O'Brill","Consumer",,"Wagga Wagga","New South Wales","Australia","OFF-FA-6190","Stockwell Paper Clips, Bulk Pack","Fasteners","Office Supplies",12609,1,0.1,4179,1.58,"High","Februari"
